id,codigoAdicional,aneelPlu,aneelFlu,nome,latitude,longitude,altitude,ultimaAtualizacao,baciaCodigo,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,subBaciaCodigo,rioCodigo,estadoCodigo,municipioCodigo,responsavelCodigo,operadoraCodigo,menorDataPeriodo,maiorDataPeriodo,responsavelSigla,operadoraSigla,tipoEstacao
231951500,64541000,,64541000,MARINGÁ MTE. ETA SANEPAR,-23.3258,-51.845,400.0,2018-05-08T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIBEIRÃO PIRAPÓ,PARANÁ,MARINGÁ,64,64171800.0,22,22152000,1,1,2014-02-06T05:30:00.000+0000,2024-05-30T13:15:00.000+0000,ANA,IAT-PR,Fluviométrica
230251450,64546900,,64546900,SANTA FÉ,-23.0336,-51.7531,375.0,2018-08-16T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO BANDEIRANTES DO NORTE,PARANÁ,SANTA FÉ,64,64171850.0,22,22235000,1,1,2014-02-06T02:30:00.000+0000,2024-04-20T00:15:00.000+0000,ANA,IAT-PR,Fluviométrica
252750310,64441020,,64441020,ETA - IRATI,-25.4642,-50.5331,750.0,2018-05-08T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO IMBITUVA,PARANÁ,FERNANDES PINHEIRO,64,64160300.0,22,22076400,1,1,2014-02-06T03:30:00.000+0000,2024-05-30T13:15:00.000+0000,ANA,IAT-PR,Fluviométrica
244650010,64474900,,64474900,ETA - CASTRO,-24.7831,-50.0189,960.0,2014-02-04T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO IAPÓ,PARANÁ,CASTRO,64,64161500.0,22,22049000,52,52,2014-02-06T02:30:00.000+0000,2019-02-28T16:15:00.000+0000,IAT-PR,IAT-PR,Fluviométrica
232650570,64504210,,64504210,CEBOLÃO,-23.4653,-51.3094,390.0,2016-10-07T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO TIBAJI,PARANÁ,LONDRINA,64,64160000.0,22,22137000,52,52,2014-02-06T01:30:00.000+0000,2024-05-30T13:15:00.000+0000,IAT-PR,IAT-PR,Fluviométrica
225651190,64515920,,64515920,FAZENDA SANTO ANTÔNIO,-22.9408,-51.3244,350.0,2019-08-02T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIBEIRÃO VERMELHO,PARANÁ,FLORESTÓPOLIS,64,64130220.0,22,22079000,52,52,2014-02-06T02:30:00.000+0000,2024-05-30T13:15:00.000+0000,IAT-PR,IAT-PR,Fluviométrica
224352160,64565500,,64565500,RODOVIA PR-470,-22.7231,-52.2786,268.0,2019-08-02T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIBEIRÃO DO DIABO,PARANÁ,SANTO ANTÔNIO DO CAIUÁ,64,64172150.0,22,22243000,52,52,2014-02-06T02:30:00.000+0000,2024-05-30T13:15:00.000+0000,IAT-PR,IAT-PR,Fluviométrica
232353130,64691150,,64691150,ÁGUAS DO JACÚ,-23.3894,-53.2331,270.0,2017-11-09T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO DAS ANTAS,PARANÁ,DOURADINA,64,64323100.0,22,22071500,52,52,2014-02-06T02:30:00.000+0000,2018-03-20T20:15:00.000+0000,IAT-PR,IAT-PR,Fluviométrica
251449350,81019350,,81019350,PONTE DO AÇUNGUI,-25.2344,-49.5964,580.0,2017-09-27T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",81 - RIO RIBEIRA DO IGUAPE,RIO AÇUNGUI,PARANÁ,CAMPO LARGO,81,81200000.0,22,22042000,1,1,2014-02-06T02:30:00.000+0000,2024-05-30T13:15:00.000+0000,ANA,IAT-PR,Fluviométrica
250948140,82002000,,82002000,COLÔNIA RIO VERDE,-25.16,-48.2425,45.0,2014-02-04T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste","82 - RIOS NHUNDIAQUARA,ITAPOCU E ..",RIO GUARAQUEÇABA,PARANÁ,GUARAQUEÇABA,82,82120000.0,22,22095000,52,52,2014-02-06T02:30:00.000+0000,2024-05-30T13:15:00.000+0000,IAT-PR,IAT-PR,Fluviométrica
41240271,35217000,440079,35217000,AÇUDE ARARAS,-4.2161,-40.4419,140.0,2020-07-10T17:01:16.393+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","35 - RIOS ACARAU,PIRANJI E OUTROS",RIO ACARAÚ,CEARÁ,SANTA QUITÉRIA,35,35200000.0,9,9122000,106,106,2013-12-27T22:15:00.000+0000,2020-02-20T20:00:00.000+0000,COGERH-CE,COGERH-CE,Fluviométrica
251448440,82065000,,82065000,PINGUELA,-25.2431,-48.7481,10.0,2017-11-09T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste","82 - RIOS NHUNDIAQUARA,ITAPOCU E ..",RIO CACHOEIRA,PARANÁ,ANTONINA,82,82307000.0,22,22012000,52,52,2016-02-15T12:45:00.000+0000,2023-07-31T13:15:00.000+0000,IAT-PR,IAT-PR,Fluviométrica
215544480,61470002,,61470002,CGH PIRAMBEIRA,-21.925,-44.8008,990.0,2014-09-12T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIBEIRÃO DAS FURNAS,MINAS GERAIS,BAEPENDI,61,61351800.0,17,17049000,679,679,,,CEI MINAS,CEI MINAS,Fluviométrica
30640070,35300100,340119,35300100,BARRAGEM SANTA ROSA,-3.1122,-40.1253,,2014-10-30T03:00:00.000+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","35 - RIOS ACARAU,PIRANJI E OUTROS",RIO ACARAÚ,CEARÁ,MARCO,35,35200000.0,9,9078000,106,106,2014-10-30T17:45:00.000+0000,2024-05-30T13:30:00.000+0000,COGERH-CE,COGERH-CE,Fluviométrica
250150060,64452100,,64452100,CGH PITANGUI RESERVATÓRIO,-25.0281,-50.1019,900.0,2014-09-12T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO PITANGUI,PARANÁ,PONTA GROSSA,64,64161200.0,22,22200500,28,28,,,COPEL,COPEL,Fluviométrica
201840390,57170000,2040045,57170000,CÓRREGO DO GALO,-20.3164,-40.6517,580.0,2024-01-30T21:00:01.817+0000,5,"5 - Atlântico, Trecho Leste","57 - RIOS ITAPEMIRIM,ITABAPOANA E .",RIO JUCU - BRAÇO NORTE,ESPÍRITO SANTO,DOMINGOS MARTINS,57,57320000.0,18,18019000,1,1,2014-12-12T16:45:00.000+0000,2019-10-30T10:30:00.000+0000,ANA,CPRM,Fluviométrica
215545250,61342000,,61342000,CGH XICÃO MONTANTE,-21.9214,-45.4236,,2023-05-02T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIBEIRÃO SANTA CRUZ,MINAS GERAIS,CAMPANHA,61,61353800.0,17,17109000,23,23,2017-05-24T12:00:00.000+0000,2024-04-04T13:00:00.000+0000,CEMIG,CEMIG,Fluviométrica
151947220,21210000,,21210000,FAZENDA ESPÍRITO SANTO,-15.3222,-47.3817,579.0,2024-05-09T03:00:00.000+0000,2,2 - Rio Tocantins,"21 - RIO TOCANTINS,PARANA,PALMA....",RIO PARANÃ,GOIÁS,FORMOSA,21,21200000.0,26,26081000,1,1,2014-06-14T21:30:00.000+0000,2024-05-30T12:30:00.000+0000,ANA,CPRM,Fluviométrica
201248170,61787500,,61787500,FAZENDA SÃO DOMINGOS,-20.2025,-48.29,,2016-07-29T03:00:00.000+0000,6,6 - Rio Paraná ,61 - RIO GRANDE,RIO SAPUCAÍ PAULISTA,SÃO PAULO,GUAÍRA,61,61480000.0,21,21176000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
164649140,60651500,,60651500,SANTO ANTÔNIO,-16.7797,-49.2422,739.0,2018-09-18T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,CÓRREGO SANTO ANTÔNIO,GOIÁS,APARECIDA DE GOIÂNIA,60,60420000.0,26,26015000,124,124,2014-08-05T11:45:00.000+0000,2021-07-14T18:30:00.000+0000,SIMEHGO,SIMEHGO,Fluviométrica
84454570,18621900,,18621900,PCH SALTO CURUÁ BARRAMENTO,-8.7422,-54.9614,397.0,2022-07-12T03:00:00.000+0000,1,1 - Rio Amazonas,"18 - RIO AMAZONAS,XINGU,IRIRI,PARU",RIO CURUÁ,PARÁ,ALTAMIRA,18,18572200.0,5,5006000,265,265,2015-12-01T00:00:00.000+0000,2024-05-28T13:00:00.000+0000,CURUÁ,CURUÁ,Fluviométrica
154747470,60479230,,60479230,BARRAGEM LAGO PARANOÁ,-15.7972,-47.7842,,2023-12-08T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,LAGO DO PARANOÁ,DISTRITO FEDERAL,BRASÍLIA,60,60321020.0,27,27001000,190,190,2014-03-18T22:15:00.000+0000,2024-05-30T13:00:00.000+0000,ADASA-DF,ADASA-DF,Fluviométrica
161948570,60431500,1648023,60431500,RIBEIRÃO ANTAS,-16.3331,-48.9533,,2014-08-07T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIO DAS ANTAS,GOIÁS,ANÁPOLIS,60,60313000.0,26,26012000,124,124,2014-08-11T16:45:00.000+0000,2023-01-11T04:30:00.000+0000,SIMEHGO,SIMEHGO,Fluviométrica
125760490,15135000,0,15135000,CORUMBIARA,-12.9517,-60.8203,,2023-09-14T10:26:49.713+0000,1,1 - Rio Amazonas,"15 - RIO AMAZONAS,MADEIRA,GUAPORE,.",RIO CORUMBIARA ANTIGO,RONDÔNIA,CORUMBIARA,15,15216100.0,1,1003500,1,1,2014-08-22T10:30:00.000+0000,2018-02-18T00:45:00.000+0000,ANA,CPRM,Fluviométrica
294750250,87318000,2950071,,ARROIO CARAÁ,-29.7908,-50.4217,,,8,"8 - Atlântico, Trecho Sudeste",87 - LAGOA DOS PATOS,RIO DOS SINOS,RIO GRANDE DO SUL,CARAÁ,87,87230000.0,24,24045900,266,266,2014-08-14T21:30:00.000+0000,2023-10-26T03:15:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
203943460,2043133,2043133,,CONSELHEIRO LAFAIETE,-20.625,-43.7536,996.0,2023-07-06T03:00:00.000+0000,4,4 - Rio São Francisco,"40 - RIOS SAO FRANCISCO,PARAOPEBA E",,MINAS GERAIS,CONSELHEIRO LAFAIETE,40,,17,17183000,1,1,2014-09-10T22:00:00.000+0000,2024-05-30T12:45:00.000+0000,ANA,IGAM-MG,Fluviométrica
295651410,87010000,,87010000,TRIUNFO,-29.9419,-51.6942,,2016-05-30T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",87 - LAGOA DOS PATOS,RIO JACUÍ,RIO GRANDE DO SUL,TRIUNFO,87,85001000.0,24,24220000,266,266,2014-10-08T22:30:00.000+0000,2024-04-27T04:15:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
202244110,40712500,2044080,40712500,BONFIM,-20.3744,-44.1858,800.0,2018-11-16T03:00:00.000+0000,4,4 - Rio São Francisco,"40 - RIOS SAO FRANCISCO,PARAOPEBA E",RIO MACAÚBAS / RB MACAÚBAS / PEDRA,MINAS GERAIS,BONFIM,40,40321280.0,17,17081000,101,101,2014-10-03T21:45:00.000+0000,2024-05-30T13:30:00.000+0000,IGAM-MG,IGAM-MG,Fluviométrica
202444200,40755000,2044081,40755000,CRUCILANDIA,-20.4036,-44.3386,896.0,2018-11-16T03:00:00.000+0000,4,4 - Rio São Francisco,"40 - RIOS SAO FRANCISCO,PARAOPEBA E",RIO MANSO / CÓRREGO URUBU,MINAS GERAIS,CRUCILÂNDIA,40,40321400.0,17,17206000,101,101,2014-09-26T21:45:00.000+0000,2024-05-30T13:30:00.000+0000,IGAM-MG,IGAM-MG,Fluviométrica
91171570,12557000,,12557000,JORDÃO,-9.1883,-71.9525,239.0,2023-09-09T03:00:00.000+0000,1,1 - Rio Amazonas,"12 - RIO SOLIMOES,JURUA,JAPURA,....",RIO TARAUACÁ,ACRE,JORDÃO,12,12280000.0,2,2004400,380,380,2018-08-13T21:15:00.000+0000,2024-02-24T21:00:00.000+0000,SEMA-AC,SEMA-AC,Fluviométrica
225043000,59228100,,59228100,COLUMBANDÊ,-22.8419,-43.0086,15.0,2022-03-08T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","59 - RIOS MACAE,SAO JOAO E OUTROS",RIO COLUBANDÊ,RIO DE JANEIRO,SÃO GONÇALO,59,59457250.0,19,19051000,438,438,,,INEA-RJ,INEA-RJ,Fluviométrica
193842510,56688080,,56688080,UHE SÁ CARVALHO BARRAMENTO ANTÔNIO DIAS,-19.6461,-42.85,,2024-03-22T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",56 - RIO DOCE,RIO PIRACICABA,MINAS GERAIS,ANTÔNIO DIAS,56,56180000.0,17,17030000,624,624,2017-03-15T20:00:00.000+0000,2024-05-30T12:00:00.137+0000,SÁ CARVALHO,SÁ CARVALHO,Fluviométrica
270752451,73509000,,73509000,CGH RIO TIGRE BARRAMENTO,-27.1231,-52.7658,544.0,2022-01-12T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",ARROIO DO TIGRE,SANTA CATARINA,GUATAMBU,73,73102400.0,23,23065500,491,491,2015-07-30T19:00:00.000+0000,2021-09-14T06:00:00.570+0000,RIO TIGRE,RIO TIGRE,Fluviométrica
225242020,59250100,,59250100,PONTE RJ-10,-22.8672,-42.0469,5.0,2022-03-08T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","59 - RIOS MACAE,SAO JOAO E OUTROS",LAGOA DE ARARUAMA,RIO DE JANEIRO,SÃO PEDRO DA ALDEIA,59,59445000.0,19,19054000,438,438,,,INEA-RJ,INEA-RJ,Fluviométrica
225743160,59305071,0,59305071,CAPELA MAYRINK,-22.9578,-43.2778,458.0,2014-12-22T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","59 - RIOS MACAE,SAO JOAO E OUTROS",RIO CACHOEIRA,RIO DE JANEIRO,RIO DE JANEIRO,59,59521300.0,19,19047000,438,438,2015-01-12T10:30:00.000+0000,2024-05-30T13:15:00.000+0000,INEA-RJ,INEA-RJ,Fluviométrica
223342500,59245002,0,59245002,QUIZANGA,-22.5644,-42.8492,9.0,2014-12-22T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","59 - RIOS MACAE,SAO JOAO E OUTROS",RIO GUAPIAÇU,RIO DE JANEIRO,CACHOEIRAS DE MACACU,59,59457300.0,19,19008000,438,438,2015-01-12T10:30:00.000+0000,2024-05-30T13:15:00.000+0000,INEA-RJ,INEA-RJ,Fluviométrica
192440040,56998200,0,56998200,LINHARES CAIS DO PORTO,-19.4153,-40.0756,,2024-01-30T21:00:06.807+0000,5,"5 - Atlântico, Trecho Leste",56 - RIO DOCE,RIO DOCE,ESPÍRITO SANTO,LINHARES,56,56001000.0,18,18032000,1,1,2015-01-10T03:00:00.000+0000,2019-09-09T00:45:00.000+0000,ANA,CPRM,Fluviométrica
115148500,22160000,,22160000,GURUPI,-11.8517,-48.8458,234.0,2020-02-18T03:00:00.000+0000,2,2 - Rio Tocantins,"22 - RIO TOCANTINS,M. ALVES,SONO...",RIO SANTO ANTÔNIO,TOCANTINS,GURUPI,22,22130000.0,29,29052000,258,258,2014-12-22T15:45:00.000+0000,2024-05-30T13:30:00.000+0000,SEMARH-TO,SEMARH-TO,Fluviométrica
103246450,22670000,,22670000,RIO NOVO,-10.5486,-46.7589,388.0,2018-04-30T03:00:00.000+0000,2,2 - Rio Tocantins,"22 - RIO TOCANTINS,M. ALVES,SONO...",RIO NOVO,TOCANTINS,MATEIROS,22,22510000.0,29,29064000,390,390,2014-12-22T15:45:00.000+0000,2024-05-30T13:30:00.000+0000,SEMADES-TO,SEMADES-TO,Fluviométrica
225243160,59305035,,59305035,ESTRADA VELHA DA PAVUNA,-22.8731,-43.2681,6.0,2022-03-08T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","59 - RIOS MACAE,SAO JOAO E OUTROS",RIO FARIA TIMBÓ,RIO DE JANEIRO,RIO DE JANEIRO,59,59471300.0,19,19047000,438,438,,,INEA-RJ,INEA-RJ,Fluviométrica
230044320,59373000,,59373000,VILA PEREQUÊ,-23.0025,-44.54333,7.0,2009-10-07T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","59 - RIOS MACAE,SAO JOAO E OUTROS",RIO MAMBUCABA,RIO DE JANEIRO,ANGRA DOS REIS,59,59566000.0,19,19001000,438,438,,,INEA-RJ,INFOPER,Fluviométrica
255950050,65155500,,65155500,FAZENDA MELLO,-25.9867,-50.0928,840.0,2011-06-02T03:00:00.000+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",CÓRREGO DO MELLO,PARANÁ,ANTÔNIO OLINTO,65,65140450.0,22,22013000,414,414,,,RIGESA,RIGESA,Fluviométrica
305954410,76240000,0,76240000,DOM PEDRITO/CORSAN,-30.9947,-54.6856,,2022-12-19T14:55:32.940+0000,7,7 - Rio Uruguai,"76 - RIOS URUGUAI,IBICUI E OUTROS",RIO SANTA MARIA,RIO GRANDE DO SUL,DOM PEDRITO,76,76121000.0,24,24065000,266,266,2015-01-15T14:45:00.000+0000,2022-12-19T20:30:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
303155020,76290000,,76290000,PASSO DOS FARRAPOS,-30.5183,-55.0431,,2016-04-08T03:00:00.000+0000,7,7 - Rio Uruguai,"76 - RIOS URUGUAI,IBICUI E OUTROS",RIO IBICUÍ DA ARMADA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,76,76122000.0,24,24164000,266,266,2015-01-15T14:45:00.000+0000,2024-05-30T13:30:00.000+0000,SEMA-RS,SEMA-RS,Fluviométrica
182143571,41781900,,41781900,PCH SERRA DAS AGULHAS BARRAMENTO,-18.3628,-43.9597,953.0,2021-02-26T03:00:00.000+0000,4,4 - Rio São Francisco,"41 - RIOS SAO FRANCISCO,DAS VELHAS",CÓRREGO PAR DO PEQUENO,MINAS GERAIS,DIAMANTINA,41,41363000.0,17,17216000,1057,1057,2017-05-03T11:00:00.000+0000,2024-05-28T21:00:00.273+0000,AGULHAS,AGULHAS,Fluviométrica
265152520,73825000,,73825000,TARUMÃZINHO,-26.8578,-52.8736,,2011-06-03T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO TARUMÃZINHO,SANTA CATARINA,ÁGUAS FRIAS,73,73202900.0,23,23005500,94,94,,,EPAGRI-SC,EPAGRI-SC,Fluviométrica
245749580,64449570,,64449570,RONCA PORCO,-24.9656,-49.98,925.0,2020-01-28T13:56:24.060+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO PARANAPANEMA,PARANÁ,CATANDUVAS,64,64100000.0,22,22050000,28,28,,,COPEL,COPEL,Fluviométrica
234450560,64497002,,,RESERVATÓRIO FIU DEFLUENCIA.,-23.7478,-50.9392,664.0,2018-12-19T12:57:58.890+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO APUCARANINHA,PARANÁ,TAMARANA,64,64162380.0,22,22267800,28,28,,,COPEL,COPEL,Fluviométrica
234550540,64497012,,,PCH APUCARANINHA DEFLUENCIA.,-23.7503,-50.9014,645.0,2018-12-19T12:58:41.353+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO APUCARANINHA,PARANÁ,TAMARANA,64,64162380.0,22,22267800,28,28,,,COPEL,COPEL,Fluviométrica
240552180,64671500,,64671500,PCH SALTO NATAL BARRAMENTO,-24.0864,-52.3008,514.0,2020-06-10T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO MOURÃO,PARANÁ,CAMPO MOURÃO,64,64320500.0,22,22043000,796,796,2015-06-22T08:00:00.000+0000,2024-05-28T18:00:00.970+0000,SALTO NATAL,SALTO NATAL,Fluviométrica
240352171,64671800,,64671800,PCH CRISTO REI JUSANTE,-24.0553,-52.2922,,2013-03-26T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIBEIRÃO RANCHINHO,PARANÁ,CAMPO MOURÃO,64,64320450.0,22,22043000,263,263,,,CRISTO REI,CRISTO REI,Fluviométrica
260151080,65415000,,65415000,FAZENDA MARACANÃ,-26.0303,-51.1417,840.0,2018-12-20T10:33:31.387+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO PALMITAL,PARANÁ,UNIÃO DA VITÓRIA,65,65131300.0,22,22283000,52,52,,,IAT-PR,IAT-PR,Fluviométrica
263550440,65260000,,65260000,FOZ DO CACHOEIRA,-26.5875,-50.745,895.0,2019-08-02T12:15:24.853+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO TIMBÓ,SANTA CATARINA,TIMBÓ GRANDE,65,65130700.0,23,23179400,28,28,,,COPEL,IAT-PR,Fluviométrica
254851170,65764000,,,MADEIREIRA GAVAZONI,-25.8075,-51.2886,872.0,2018-12-19T12:53:14.860+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO DA AREIA,PARANÁ,INÁCIO MARTINS,65,65140000.0,22,22102000,28,28,,,COPEL,COPEL,Fluviométrica
260551520,65775900,,,SOLAIS NOVO,-26.0931,-51.8797,720.0,2018-12-19T12:52:38.177+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO IRATIM,PARANÁ,CORONEL DOMINGOS SOARES,65,65140300.0,22,22064600,28,28,,,COPEL,COPEL,Fluviométrica
252851390,65813000,,65813000,PCH TRÊS CAPÕES JUSANTE,-25.4675,-51.6639,898.0,2019-06-14T18:42:41.360+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO JORDÃO,PARANÁ,GUARAPUAVA,65,65150000.0,22,22094000,187,187,,,INSAM,INSAM,Fluviométrica
253251480,65815050,,65815050,UHE SALTO CURUCACA JUSANTE,-25.5383,-51.8189,1000.0,2016-09-23T03:00:00.000+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO JORDÃO,PARANÁ,GUARAPUAVA,65,65150000.0,22,22094000,716,716,2016-07-01T15:00:00.000+0000,2024-05-30T10:00:00.607+0000,SANTA MARIA,SANTA MARIA,Fluviométrica
253851570,65824990,,,UHE SANTA CLARA BARRAMENTO,-25.6478,-51.9536,811.0,2018-12-19T12:57:06.690+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO JORDÃO,PARANÁ,PINHÃO,65,65150000.0,22,22194000,28,28,,,COPEL,COPEL,Fluviométrica
253851572,65824993,,,PCH SANTA CLARA ,-25.64778,-51.95333,743.0,2018-12-19T12:57:17.070+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO JORDÃO,PARANÁ,CANDÓI,65,65150000.0,22,22044200,28,28,,,COPEL,COPEL,Fluviométrica
253951570,65825250,,,UHE SANTA CLARA DEFLUENCIA,-25.6642,-51.9664,726.0,,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO JORDÃO,PARANÁ,PINHÃO,65,65150000.0,22,22194000,289,289,,,ELEJOR,ELEJOR,Fluviométrica
254352020,65825500,,,UHE FUNDÃO DEFLUENCIA,-25.7211,-52.0381,600.0,,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO JORDÃO,PARANÁ,PINHÃO,65,65150000.0,22,22194000,289,289,,,ELEJOR,ELEJOR,Fluviométrica
253752370,65883050,,65883050,UHE SALTO SANTIAGO MONTANTE,-25.6217,-52.6197,510.0,2013-02-26T03:00:00.000+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO IGUAÇU,PARANÁ,LARANJEIRAS DO SUL,65,65100000.0,22,22133000,112,112,,,ENGIE,ENGIE,Fluviométrica
253453041,65963080,,,PCH JÚLIO DE MESQUITA FILHO DEFLUÊNCIA,-25.5681,-53.0742,,,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO CHOPIM,PARANÁ,CRUZEIRO DO IGUAÇU,65,65170000.0,22,22065800,312,312,,,FOZ DO CHOPIM,FOZ DO CHOPIM,Fluviométrica
252353210,65971050,,65971050,FAZENDA TRENTO,-25.3986,-53.3547,350.0,2013-05-21T03:00:00.000+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO TORMENTA,PARANÁ,TRÊS BARRAS DO PARANÁ,65,65180600.0,22,22279500,28,28,,,COPEL,COPEL,Fluviométrica
142056470,66005800,,66005800,CGH DIAMANTE BARRAMENTO,-14.3464,-56.7947,324.0,2024-01-03T03:00:00.000+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIO SANTANA,MATO GROSSO,NORTELÂNDIA,66,66110000.0,25,25086000,526,526,2015-09-24T20:00:00.000+0000,2024-05-30T12:00:00.347+0000,CPFL-SUL,CPFL-SUL,Fluviométrica
144358070,66050500,,66050500,PCH JUBINHA III MONTANTE,-14.7308,-58.1214,,2013-03-26T03:00:00.000+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIO JUBINHA,MATO GROSSO,BARRA DO BUGRES,66,66136200.0,25,25028000,707,707,,,NOVA JUBA,NOVA JUBA,Fluviométrica
144558010,66052081,,66052081,UHE JUBA II BARRAMENTO,-14.7592,-58.0458,357.0,2019-10-09T03:00:00.000+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIO JUBA,MATO GROSSO,TANGARÁ DA SERRA,66,66136000.0,25,25150000,203,203,2002-10-26T11:00:00.000+0000,2024-05-30T13:00:00.570+0000,ITAMARATI,ITAMARATI,Fluviométrica
150258450,66071360,,66071360,PCH ANTÔNIO BRENNAND BARRAMENTO,-15.045,-58.7492,441.0,2015-09-14T03:00:00.000+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIO JAURU,MATO GROSSO,ARAPUTANGA,66,66200000.0,25,25020000,350,350,2015-09-28T03:00:00.000+0000,2024-05-30T13:00:00.030+0000,ALTO JAURU,ALTO JAURU,Fluviométrica
150758430,66071375,,66071375,PCH OMBREIRAS BARRAMENTO,-15.13,-58.7294,407.0,2019-07-02T03:00:00.000+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIO JAURU,MATO GROSSO,JAURU,66,66200000.0,25,25072000,328,328,2015-07-15T03:00:00.000+0000,2024-05-30T12:00:00.620+0000,OMBREIRAS,OMBREIRAS,Fluviométrica
150958430,66071382,,66071382,UHE JAURU MONTANTE,-15.1467,-58.7308,364.0,2019-08-21T17:39:57.897+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIO JAURU,MATO GROSSO,JAURU,66,66200000.0,25,25072000,806,806,2014-09-01T03:00:00.000+0000,2024-05-28T21:00:00.923+0000,CONS.JAURU,CONS.JAURU,Fluviométrica
