ID_WaterChem_Entries,Source,Program,field_method,event,Location_Number,Location_Name,Sample_Date,Sample_Time,Parameter,Prefix,Result,Result_Unit,Detection_Flag,Detection_Limit,Result_ID,Result_Properties,Result_Method,FieldProbe,Percent_Ice_Cover,Flow_Condition,Site_Field_Notes,Weather,IWMP_Sampling_Run,Sampled_By,Sample_Session_Notes,Lab_WorkOrder_Number,Entered_Who,Entered_When,Source_Parameter,Source_Result,Source_Result_Unit,Outside_Range,current_low_range,current_high_range,DB_admin_Notes,Omit_Listing,Temp_Source_Result_Text_Format,REMOVE_Source_Result,general_notes,SSMA_TimeStamp
988451,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2014,2:15:00 PM,Chloride_Cl,,400,mg/L,Y,5,,,EPA 325.2,,,,,,,,,VI2380-01,12003,7/17/2014,Dissolved Chloride (Cl),400,mg/L,-1,27.4,245,,FALSE,,0,,
988461,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2014,2:15:00 PM,Magnesium_Dissolved,,14.5,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,VI2380-01,12003,7/17/2014,Dissolved Magnesium (Mg),14.5,mg/L,0,3.89,24,,FALSE,,0,,
988443,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2014,2:15:00 PM,NO2_N,,0.101,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,VI2380-01,12003,7/17/2014,Nitrite (N),0.101,mg/L,-1,0.005,0.073,,FALSE,,0,,
988456,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2014,2:15:00 PM,NO3_N,,16,mg/L,Y,1,,,SM 4500 NO3I/NO2B,,,,,,,,,VI2380-01,12003,7/17/2014,Nitrate (N),16,mg/L,-1,0.2,3.3,,FALSE,,0,,
988446,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2014,2:15:00 PM,pH_Lab,,8.09,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,VI2380-01,12003,7/17/2014,pH,8.09,pH,0,7.95,8.47,,FALSE,,0,,
988453,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2014,2:15:00 PM,Total_Dissolved_Solids_TDS,,1010,mg/L,Y,10,,,APHA 2540C,,,,,,,,,VI2380-03,12003,7/17/2014,Total Dissolved Solids,1010,mg/L,-1,262,906,,FALSE,,0,,
988634,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,4/30/2014,1:25:00 PM,Ammonia_N,,0.14,mg/L,Y,0.01,,,US GS I-2522-90,,,,,,,,,VS6496-04,12003,7/17/2014,Total Ammonia-N,0.14,mg/L,0,0.006,0.3,,FALSE,,0,,
988635,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,4/30/2014,1:25:00 PM,Chloride_Cl,,200,mg/L,Y,2,,,EPA 325.2,,,,,,,,,VS6496-01,12003,7/17/2014,Dissolved Chloride (Cl),200,mg/L,0,27.4,245,,FALSE,,0,,
988627,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,4/30/2014,1:25:00 PM,NO2_N,,0.027,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,VS6496-01,12003,7/17/2014,Nitrite (N),0.027,mg/L,0,0.005,0.073,,FALSE,,0,,
988640,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,4/30/2014,1:25:00 PM,NO3_N,,3.45,mg/L,Y,0.1,,,SM 4500 NO3I/NO2B,,,,,,,,,VS6496-01,12003,7/17/2014,Nitrate (N),3.45,mg/L,-1,0.2,3.3,,FALSE,,0,,
988630,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,4/30/2014,1:25:00 PM,pH_Lab,,8.11,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,VS6496-01,12003,7/17/2014,pH,8.11,pH,0,7.95,8.47,,FALSE,,0,,
988637,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,4/30/2014,1:25:00 PM,Total_Dissolved_Solids_TDS,,540,mg/L,Y,10,,,APHA 2540C,,,,,,,,,VS6496-03,12003,7/17/2014,Total Dissolved Solids,540,mg/L,0,262,906,,FALSE,,0,,
988839,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,5/28/2014,3:22:00 PM,Ammonia_N,,0.05,mg/L,Y,0.01,,,US GS I-2522-90,,,,,,,,,WB6149-04,12003,7/17/2014,Total Ammonia-N,0.05,mg/L,0,0.006,0.3,,FALSE,,0,,
988853,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,5/28/2014,3:22:00 PM,Calcium_Dissolved,,57.5,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,WB6149-01,12003,7/17/2014,Dissolved Calcium (Ca),57.5,mg/L,0,27.1,98.5,,FALSE,,0,,
988840,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,5/28/2014,3:22:00 PM,Chloride_Cl,,300,mg/L,Y,4,,,EPA 325.2,,,,,,,,,WB6149-01,12003,7/17/2014,Dissolved Chloride (Cl),300,mg/L,-1,27.4,245,,FALSE,,0,,
988850,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,5/28/2014,3:22:00 PM,Magnesium_Dissolved,,14.6,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,WB6149-01,12003,7/17/2014,Dissolved Magnesium (Mg),14.6,mg/L,0,3.89,24,,FALSE,,0,,
988832,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,5/28/2014,3:22:00 PM,NO2_N,,0.128,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,WB6149-01,12003,7/17/2014,Nitrite (N),0.128,mg/L,-1,0.005,0.073,,FALSE,,0,,
988845,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,5/28/2014,3:22:00 PM,NO3_N,,42,mg/L,Y,2,,,SM 4500 NO3I/NO2B,,,,,,,,,WB6149-01,12003,7/17/2014,Nitrate (N),42,mg/L,-1,0.2,3.3,,FALSE,,0,,
988835,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,5/28/2014,3:22:00 PM,pH_Lab,,8.58,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,WB6149-01,12003,7/17/2014,pH,8.58,pH,-1,7.95,8.47,,FALSE,,0,,
988842,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,5/28/2014,3:22:00 PM,Total_Dissolved_Solids_TDS,,1170,mg/L,Y,10,,,APHA 2540C,,,,,,,,,WB6149-03,12003,7/17/2014,Total Dissolved Solids,1170,mg/L,-1,262,906,,FALSE,,0,,
1007209,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,6/25/2014,12:30:00 PM,Ammonia_N,,0.1,mg/L,Y,0.01,,,US GS I-2522-90,,,,,,,,,WL2036-04,12003,3/25/2015,Total Ammonia-N,0.1,mg/L,0,0.006,0.3,,FALSE,,0,,
1007223,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,6/25/2014,12:30:00 PM,Calcium_Dissolved,,47.4,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,WL2036-01,12003,3/25/2015,Dissolved Calcium (Ca),47.4,mg/L,0,27.1,98.5,,FALSE,,0,,
1007210,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,6/25/2014,12:30:00 PM,Chloride_Cl,,310,mg/L,Y,4,,,EPA 325.2,,,,,,,,,WL2036-01,12003,3/25/2015,Dissolved Chloride (Cl),310,mg/L,-1,27.4,245,,FALSE,,0,,
1007220,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,6/25/2014,12:30:00 PM,Magnesium_Dissolved,,13.7,mg/L,Y,0.05,,,SW-846 6010C,,,,,,,,,WL2036-01,12003,3/25/2015,Dissolved Magnesium (Mg),13.7,mg/L,0,3.89,24,,FALSE,,0,,
1007202,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,6/25/2014,12:30:00 PM,NO2_N,,0.094,mg/L,Y,0.01,,,SM 4500 NO3I/NO2B,,,,,,,,,WL2036-01,12003,3/25/2015,Nitrite (N),0.094,mg/L,-1,0.005,0.073,,FALSE,,0,,
1007215,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,6/25/2014,12:30:00 PM,NO3_N,,38.2,mg/L,Y,2,,,SM 4500 NO3I/NO2B,,,,,,,,,WL2036-01,12003,3/25/2015,Nitrate (N),38.2,mg/L,-1,0.2,3.3,,FALSE,,0,,
1007205,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,6/25/2014,12:30:00 PM,pH_Lab,,8.08,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,WL2036-01,12003,3/25/2015,pH,8.08,pH,0,7.95,8.47,,FALSE,,0,,
1007212,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,6/25/2014,12:30:00 PM,Total_Dissolved_Solids_TDS,,1070,mg/L,Y,10,,,APHA 2540C,,,,,,,,,WL2036-03,12003,3/25/2015,Total Dissolved Solids,1070,mg/L,-1,262,906,,FALSE,,0,,
1007349,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/12/2014,,Ammonia_N,,0.15,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,XB9315-04,12003,3/25/2015,Total Ammonia-N,0.15,mg/L,0,0.006,0.3,,FALSE,,0,,
1007350,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/12/2014,,Chloride_Cl,,340,mg/L,Y,5,,,EPA 325.2 m,,,,,,,,,XB9315-03,12003,3/25/2015,Dissolved Chloride (Cl),340,mg/L,-1,27.4,245,,FALSE,,0,,
1007342,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/12/2014,,NO2_N,,0.05,mg/L,Y,0.01,,,SM 22 4500-NO3I/NO2B,,,,,,,,,XB9315-03,12003,3/25/2015,Nitrite (N),0.05,mg/L,0,0.005,0.073,,FALSE,,0,,
1007355,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/12/2014,,NO3_N,,17,mg/L,Y,1,,,SM 22 4500-NO3I/NO2B,,,,,,,,,XB9315-03,12003,3/25/2015,Nitrate (N),17,mg/L,-1,0.2,3.3,,FALSE,,0,,
1007345,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/12/2014,,pH_Lab,,7.88,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,XB9315-03,12003,3/25/2015,pH,7.88,pH,-1,7.95,8.47,,FALSE,,0,,
1007352,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/12/2014,,Total_Dissolved_Solids_TDS,,934,mg/L,Y,10,,,SM 22 2540C m,,,,,,,,,XB9315-01,12003,3/25/2015,Total Dissolved Solids,934,mg/L,-1,262,906,,FALSE,,0,,
1007796,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/27/2014,11:38:00 AM,Ammonia_N,,0.11,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,XH8927-04,12003,3/25/2015,Total Ammonia-N,0.11,mg/L,0,0.006,0.3,,FALSE,,0,,
1007810,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/27/2014,11:38:00 AM,Calcium_Dissolved,,41.8,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,XH8927-01,12003,3/25/2015,Dissolved Calcium (Ca),41.8,mg/L,0,27.1,98.5,,FALSE,,0,,
1007797,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/27/2014,11:38:00 AM,Chloride_Cl,,300,mg/L,Y,4,,,EPA 325.2 m,,,,,,,,,XH8927-01,12003,3/25/2015,Dissolved Chloride (Cl),300,mg/L,-1,27.4,245,,FALSE,,0,,
1007807,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/27/2014,11:38:00 AM,Magnesium_Dissolved,,12.9,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,XH8927-01,12003,3/25/2015,Dissolved Magnesium (Mg),12.9,mg/L,0,3.89,24,,FALSE,,0,,
1007789,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/27/2014,11:38:00 AM,NO2_N,,0.094,mg/L,Y,0.01,,,SM 22 4500-NO3I/NO2B,,,,,,,,,XH8927-01,12003,3/25/2015,Nitrite (N),0.094,mg/L,-1,0.005,0.073,,FALSE,,0,,
1007802,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/27/2014,11:38:00 AM,NO3_N,,69,mg/L,Y,2,,,SM 22 4500-NO3I/NO2B,,,,,,,,,XH8927-01,12003,3/25/2015,Nitrate (N),69,mg/L,-1,0.2,3.3,,FALSE,,0,,
1007792,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/27/2014,11:38:00 AM,pH_Lab,,8.21,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,XH8927-01,12003,3/25/2015,pH,8.21,pH,0,7.95,8.47,,FALSE,,0,,
1007799,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,8/27/2014,11:38:00 AM,Total_Dissolved_Solids_TDS,,1330,mg/L,Y,10,,,SM 22 2540C m,,,,,,,,,XH8927-03,12003,3/25/2015,Total Dissolved Solids,1330,mg/L,-1,262,906,,FALSE,,0,,
1007984,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/24/2014,11:48:00 AM,Ammonia_N,,0.09,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,XS0720-04,12003,3/25/2015,Total Ammonia-N,0.09,mg/L,0,0.006,0.3,,FALSE,,0,,
1007985,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/24/2014,11:48:00 AM,Chloride_Cl,,200,mg/L,Y,2,,,EPA 325.2 m,,,,,,,,,XS0720-01,12003,3/25/2015,Dissolved Chloride (Cl),200,mg/L,0,27.4,245,,FALSE,,0,,
1007977,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/24/2014,11:48:00 AM,NO2_N,,0.031,mg/L,Y,0.01,,,SM 22 4500-NO3I/NO2B,,,,,,,,,XS0720-01,12003,3/25/2015,Nitrite (N),0.031,mg/L,0,0.005,0.073,,FALSE,,0,,
1007990,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/24/2014,11:48:00 AM,NO3_N,,30.8,mg/L,Y,1,,,SM 22 4500-NO3I/NO2B,,,,,,,,,XS0720-01,12003,3/25/2015,Nitrate (N),30.8,mg/L,-1,0.2,3.3,,FALSE,,0,,
1007980,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/24/2014,11:48:00 AM,pH_Lab,,8.17,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,XS0720-01,12003,3/25/2015,pH,8.17,pH,0,7.95,8.47,,FALSE,,0,,
1007987,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,9/24/2014,11:48:00 AM,Total_Dissolved_Solids_TDS,,832,mg/L,Y,10,,,SM 22 2540C m,,,,,,,,,XS0720-03,12003,3/25/2015,Total Dissolved Solids,832,mg/L,0,262,906,,FALSE,,0,,
1006587,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/29/2014,11:15:00 AM,Ammonia_N,,0.08,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,YF2569-04,12003,3/25/2015,Total Ammonia-N,0.08,mg/L,0,0.006,0.3,,FALSE,,0,,
1006601,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/29/2014,11:15:00 AM,Calcium_Dissolved,,51.2,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,YF2569-01,12003,3/25/2015,Dissolved Calcium (Ca),51.2,mg/L,0,27.1,98.5,,FALSE,,0,,
1006588,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/29/2014,11:15:00 AM,Chloride_Cl,,240,mg/L,Y,3,,,EPA 325.2 m,,,,,,,,,YF2569-01,12003,3/25/2015,Dissolved Chloride (Cl),240,mg/L,0,27.4,245,,FALSE,,0,,
1006598,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/29/2014,11:15:00 AM,Magnesium_Dissolved,,13.3,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,YF2569-01,12003,3/25/2015,Dissolved Magnesium (Mg),13.3,mg/L,0,3.89,24,,FALSE,,0,,
1006580,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/29/2014,11:15:00 AM,NO2_N,,0.044,mg/L,Y,0.01,,,SM 22 4500-NO3I/NO2B,,,,,,,,,YF2569-01,12003,3/25/2015,Nitrite (N),0.044,mg/L,0,0.005,0.073,,FALSE,,0,,
1006593,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/29/2014,11:15:00 AM,NO3_N,,44.7,mg/L,Y,1,,,SM 22 4500-NO3I/NO2B,,,,,,,,,YF2569-01,12003,3/25/2015,Nitrate (N),44.7,mg/L,-1,0.2,3.3,,FALSE,,0,,
1006583,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/29/2014,11:15:00 AM,pH_Lab,,8.1,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,YF2569-01,12003,3/25/2015,pH,8.1,pH,0,7.95,8.47,,FALSE,,0,,
1006590,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,10/29/2014,11:15:00 AM,Total_Dissolved_Solids_TDS,,1000,mg/L,Y,10,,,SM 22 2540C m,,,,,,,,,YF2569-03,12003,3/25/2015,Total Dissolved Solids,1000,mg/L,-1,262,906,,FALSE,,0,,
1008437,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/26/2014,11:41:00 AM,Ammonia_N,,0.19,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,YP8495-03,12003,3/25/2015,Total Ammonia-N,0.19,mg/L,0,0.006,0.3,,FALSE,,0,,
1008451,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/26/2014,11:41:00 AM,Calcium_Dissolved,,69.4,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,YP8495-01,12003,3/25/2015,Dissolved Calcium (Ca),69.4,mg/L,0,27.1,98.5,,FALSE,,0,,
1008438,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/26/2014,11:41:00 AM,Chloride_Cl,,190,mg/L,Y,2,,,EPA 325.2 m,,,,,,,,,YP8495-01,12003,3/25/2015,Dissolved Chloride (Cl),190,mg/L,0,27.4,245,,FALSE,,0,,
1008448,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/26/2014,11:41:00 AM,Magnesium_Dissolved,,13.5,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,YP8495-01,12003,3/25/2015,Dissolved Magnesium (Mg),13.5,mg/L,0,3.89,24,,FALSE,,0,,
1008430,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/26/2014,11:41:00 AM,NO2_N,,0.089,mg/L,Y,0.01,,,SM 22 4500-NO3I/NO2B,,,,,,,,,YP8495-01,12003,3/25/2015,Nitrite (N),0.089,mg/L,-1,0.005,0.073,,FALSE,,0,,
1008443,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/26/2014,11:41:00 AM,NO3_N,,12.8,mg/L,Y,0.5,,,SM 22 4500-NO3I/NO2B,,,,,,,,,YP8495-01,12003,3/25/2015,Nitrate (N),12.8,mg/L,-1,0.2,3.3,,FALSE,,0,,
1008433,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/26/2014,11:41:00 AM,pH_Lab,,8.08,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,YP8495-01,12003,3/25/2015,pH,8.08,pH,0,7.95,8.47,,FALSE,,0,,
1008440,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,11/26/2014,11:41:00 AM,Total_Dissolved_Solids_TDS,,656,mg/L,Y,10,,,SM 22 2540C m,,,,,,,,,YP8495-02,12003,3/25/2015,Total Dissolved Solids,656,mg/L,0,262,906,,FALSE,,0,,
1010161,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,Ammonia_N,,0.47,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,ZI8635-03,12003,11/26/2015,Total Ammonia-N,0.47,mg/L,-1,0.006,0.3,,FALSE,,0,,
1010214,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,Calcium_Dissolved,,50.8,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,ZI8635-01,12003,11/26/2015,Dissolved Calcium (Ca),50.8,mg/L,0,27.1,98.5,,FALSE,,0,,
1010162,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,Chloride_Cl,,370,mg/L,Y,5,,,EPA 325.2 m,,,,,,,,,ZI8635-01,12003,11/26/2015,Dissolved Chloride (Cl),370,mg/L,-1,27.4,245,,FALSE,,0,,
1060628,CVC Field Data,IWMP,N/A,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,DO_Field,,12.43,mg/L,,,,,,,,0,,,,,,,11858,11/23/2017,DO Field,12.43,mg/L,0,7,13.5,,FALSE,,0,"Personnel: A. Ockenden, E. Garden^^ Weather: Overcast, ~-5 degrees, snowing^^ Notes: Most of creek ice-covered. Sampled in open section ~20m d/s of Fish ""S""",
1010211,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,Magnesium_Dissolved,,14.1,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,ZI8635-01,12003,11/26/2015,Dissolved Magnesium (Mg),14.1,mg/L,0,3.89,24,,FALSE,,0,,
1010154,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,NO2_N,,0.224,mg/L,Y,0.01,,,SM 22 4500-NO3I/NO2B,,,,,,,,,ZI8635-01,12003,11/26/2015,Nitrite (N),0.224,mg/L,-1,0.005,0.073,,FALSE,,0,,
1010167,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,NO3_N,,44.1,mg/L,Y,1,,,SM 22 4500-NO3I/NO2B,,,,,,,,,ZI8635-01,12003,11/26/2015,Nitrate (N),44.1,mg/L,-1,0.2,3.3,,FALSE,,0,,
1060536,CVC Field Data,IWMP,N/A,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,pH_Field,,7.36,pH Units,,,,,,,,0,,,,,,,11858,11/23/2017,pH Field,7.36,pH Units,0,7.13,8.34,,FALSE,,0,"Personnel: A. Ockenden, E. Garden^^ Weather: Overcast, ~-5 degrees, snowing^^ Notes: Most of creek ice-covered. Sampled in open section ~20m d/s of Fish ""S""",
1010157,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,pH_Lab,,8.01,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,ZI8635-01,12003,11/26/2015,pH,8.01,pH,0,7.95,8.47,,FALSE,,0,,
1010164,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,1/29/2015,2:26:00 PM,Total_Dissolved_Solids_TDS,,1230,mg/L,Y,10,,,SM 22 2540C m,,,,,,,,,ZI8635-02,12003,11/26/2015,Total Dissolved Solids,1230,mg/L,-1,262,906,,FALSE,,0,,
1010684,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,Ammonia_N,,0.24,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,AAC445-03,12003,11/26/2015,Total Ammonia-N,0.24,mg/L,0,0.006,0.3,,FALSE,,0,,
1010698,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,Calcium_Dissolved,,75.3,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,AAC445-01,12003,11/26/2015,Dissolved Calcium (Ca),75.3,mg/L,0,27.1,98.5,,FALSE,,0,,
1010685,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,Chloride_Cl,,600,mg/L,Y,6,,,EPA 325.2 m,,,,,,,,,AAC445-01,12003,11/26/2015,Dissolved Chloride (Cl),600,mg/L,-1,27.4,245,,FALSE,,0,,
1060639,CVC Field Data,IWMP,N/A,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,DO_Field,,13.11,mg/L,,,,,,,,0,,,,,,,11858,11/23/2017,DO Field,13.11,mg/L,0,7,13.5,,FALSE,,0,"Personnel: M. Looker, A. Ptok-Byard^^ Weather: Overcast, ~5-10mm of rain yesterday^^ Notes:",
1010695,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,Magnesium_Dissolved,,17.9,mg/L,Y,0.05,,,EPA 6010C m,,,,,,,,,AAC445-01,12003,11/26/2015,Dissolved Magnesium (Mg),17.9,mg/L,0,3.89,24,,FALSE,,0,,
1010677,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,NO2_N,,0.199,mg/L,Y,0.01,,,SM 22 4500-NO3I/NO2B,,,,,,,,,AAC445-01,12003,11/26/2015,Nitrite (N),0.199,mg/L,-1,0.005,0.073,,FALSE,,0,,
1010690,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,NO3_N,,28.4,mg/L,Y,1,,,SM 22 4500-NO3I/NO2B,,,,,,,,,AAC445-01,12003,11/26/2015,Nitrate (N),28.4,mg/L,-1,0.2,3.3,,FALSE,,0,,
1060547,CVC Field Data,IWMP,N/A,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,pH_Field,,8.25,pH Units,,,,,,,,0,,,,,,,11858,11/23/2017,pH Field,8.25,pH Units,0,7.13,8.34,,FALSE,,0,"Personnel: M. Looker, A. Ptok-Byard^^ Weather: Overcast, ~5-10mm of rain yesterday^^ Notes:",
1010680,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,pH_Lab,,8.06,pH Units,Y,,,,SM 4500H+ B,,,,,,,,,AAC445-01,12003,11/26/2015,pH,8.06,pH,0,7.95,8.47,,FALSE,,0,,
1010687,Maxxam,IWMP,FieldGrab,,501060002,Levi Creek u/s Derry Rd,3/26/2015,1:40:00 PM,Total_Dissolved_Solids_TDS,,1410,mg/L,Y,10,,,SM 22 2540C m,,,,,,,,,AAC445-02,12003,11/26/2015,Total Dissolved Solids,1410,mg/L,-1,262,906,,FALSE,,0,,
